guid:ID(Process),pid:int,commandLine,user,name,imagePath
08846768-8095-68ce-e409-000000000e00,10020,ping  -n 1 -w 100 192.168.1.224,DESKTOP-2I19OQ1\test,PING.EXE,C:\Windows\System32\PING.EXE
08846768-8095-68ce-e509-000000000e00,17804,ping  -n 1 -w 100 192.168.1.225,DESKTOP-2I19OQ1\test,PING.EXE,C:\Windows\System32\PING.EXE
08846768-8095-68ce-e609-000000000e00,20064,ping  -n 1 -w 100 192.168.1.226,DESKTOP-2I19OQ1\test,PING.EXE,C:\Windows\System32\PING.EXE
08846768-8095-68ce-e709-000000000e00,19796,ping  -n 1 -w 100 192.168.1.227,DESKTOP-2I19OQ1\test,PING.EXE,C:\Windows\System32\PING.EXE
08846768-8095-68ce-e809-000000000e00,18680,ping  -n 1 -w 100 192.168.1.228,DESKTOP-2I19OQ1\test,PING.EXE,C:\Windows\System32\PING.EXE
08846768-8095-68ce-e909-000000000e00,28488,ping  -n 1 -w 100 192.168.1.229,DESKTOP-2I19OQ1\test,PING.EXE,C:\Windows\System32\PING.EXE
08846768-8095-68ce-ea09-000000000e00,4660,ping  -n 1 -w 100 192.168.1.230,DESKTOP-2I19OQ1\test,PING.EXE,C:\Windows\System32\PING.EXE
08846768-8095-68ce-eb09-000000000e00,27884,"""cmd.exe"" /c arp -a",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-8095-68ce-ed09-000000000e00,28664,arp  -a,DESKTOP-2I19OQ1\test,ARP.EXE,C:\Windows\System32\ARP.EXE
08846768-8097-68ce-ee09-000000000e00,23144,"""powershell.exe"" & {$localip = ((ipconfig | findstr [0-9].\.)[0]).Split()[-1]
$pieces = $localip.split(\"""".\"""")
$firstOctet = $pieces[0]
$secondOctet = $pieces[1]
$thirdOctet = $pieces[2]
foreach ($ip in 1..255 | %% { \""""$firstOctet.$secondOctet.$thirdOctet.$_\"""" } ) {cmd.exe /c nslookup $ip}}",DESKTOP-2I19OQ1\test,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
08846768-8098-68ce-f009-000000000e00,27084,"""C:\Windows\system32\ipconfig.exe""",DESKTOP-2I19OQ1\test,ipconfig.exe,C:\Windows\System32\ipconfig.exe
08846768-8098-68ce-f109-000000000e00,3032,"""C:\Windows\system32\findstr.exe"" [0-9].\.",DESKTOP-2I19OQ1\test,findstr.exe,C:\Windows\System32\findstr.exe
08846768-8099-68ce-f209-000000000e00,8928,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.1",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-8099-68ce-f309-000000000e00,17888,nslookup  192.168.91.1,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-8099-68ce-f409-000000000e00,11656,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.2",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-8099-68ce-f509-000000000e00,21872,nslookup  192.168.91.2,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-8099-68ce-f609-000000000e00,1844,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.3",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-8099-68ce-f709-000000000e00,18472,nslookup  192.168.91.3,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-809a-68ce-f809-000000000e00,17060,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.4",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-809a-68ce-f909-000000000e00,9156,nslookup  192.168.91.4,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-809b-68ce-fa09-000000000e00,11404,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.5",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-809b-68ce-fb09-000000000e00,21048,nslookup  192.168.91.5,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-809b-68ce-fc09-000000000e00,15896,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.6",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-809b-68ce-fd09-000000000e00,22856,nslookup  192.168.91.6,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-809c-68ce-fe09-000000000e00,28348,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.7",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-809c-68ce-ff09-000000000e00,17544,nslookup  192.168.91.7,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80a0-68ce-000a-000000000e00,24496,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.8",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80a0-68ce-010a-000000000e00,17220,nslookup  192.168.91.8,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80a0-68ce-020a-000000000e00,4276,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.9",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80a0-68ce-030a-000000000e00,26356,nslookup  192.168.91.9,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80a0-68ce-040a-000000000e00,13876,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.10",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80a0-68ce-050a-000000000e00,14108,nslookup  192.168.91.10,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80a0-68ce-060a-000000000e00,28064,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.11",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80a0-68ce-070a-000000000e00,24892,nslookup  192.168.91.11,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80a3-68ce-080a-000000000e00,9764,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.12",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80a3-68ce-090a-000000000e00,15556,nslookup  192.168.91.12,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80a4-68ce-0a0a-000000000e00,19120,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.13",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80a4-68ce-0b0a-000000000e00,18224,nslookup  192.168.91.13,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80a5-68ce-0c0a-000000000e00,9128,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.14",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80a5-68ce-0d0a-000000000e00,10408,nslookup  192.168.91.14,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80a7-68ce-0e0a-000000000e00,5888,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.15",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80a7-68ce-0f0a-000000000e00,20128,nslookup  192.168.91.15,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80a8-68ce-100a-000000000e00,10404,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.16",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80a8-68ce-110a-000000000e00,16212,nslookup  192.168.91.16,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80a8-68ce-120a-000000000e00,6084,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.17",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80a8-68ce-130a-000000000e00,6964,nslookup  192.168.91.17,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80a8-68ce-140a-000000000e00,22984,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.18",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80a8-68ce-150a-000000000e00,24304,nslookup  192.168.91.18,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80a9-68ce-160a-000000000e00,13256,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.19",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80a9-68ce-170a-000000000e00,11668,nslookup  192.168.91.19,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80ab-68ce-190a-000000000e00,13692,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.20",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80ab-68ce-1a0a-000000000e00,21184,nslookup  192.168.91.20,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80ab-68ce-1b0a-000000000e00,18832,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.21",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80ab-68ce-1c0a-000000000e00,22576,nslookup  192.168.91.21,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80ac-68ce-1f0a-000000000e00,12784,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.22",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80ac-68ce-200a-000000000e00,116,nslookup  192.168.91.22,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80ad-68ce-210a-000000000e00,19720,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.23",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80ad-68ce-220a-000000000e00,8824,nslookup  192.168.91.23,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80ae-68ce-230a-000000000e00,6500,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.24",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80ae-68ce-240a-000000000e00,9172,nslookup  192.168.91.24,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80af-68ce-250a-000000000e00,23344,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.25",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80af-68ce-260a-000000000e00,25544,nslookup  192.168.91.25,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80af-68ce-270a-000000000e00,23980,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.26",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80af-68ce-280a-000000000e00,17208,nslookup  192.168.91.26,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80b0-68ce-290a-000000000e00,22128,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.27",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80b0-68ce-2a0a-000000000e00,23020,nslookup  192.168.91.27,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80b0-68ce-2b0a-000000000e00,22752,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.28",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80b0-68ce-2c0a-000000000e00,21988,nslookup  192.168.91.28,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80b1-68ce-2d0a-000000000e00,26764,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.29",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80b1-68ce-2e0a-000000000e00,21772,nslookup  192.168.91.29,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80b1-68ce-2f0a-000000000e00,23164,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.30",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80b1-68ce-300a-000000000e00,23564,nslookup  192.168.91.30,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80b1-68ce-310a-000000000e00,26940,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.31",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80b1-68ce-320a-000000000e00,22608,nslookup  192.168.91.31,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80b1-68ce-330a-000000000e00,15032,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.32",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80b1-68ce-340a-000000000e00,26376,nslookup  192.168.91.32,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80b1-68ce-350a-000000000e00,18888,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.33",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80b1-68ce-360a-000000000e00,11644,nslookup  192.168.91.33,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80b1-68ce-370a-000000000e00,22976,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.34",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80b1-68ce-380a-000000000e00,24800,nslookup  192.168.91.34,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80b1-68ce-390a-000000000e00,21356,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.35",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80b1-68ce-3a0a-000000000e00,26144,nslookup  192.168.91.35,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80b1-68ce-3b0a-000000000e00,21800,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.36",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80b1-68ce-3c0a-000000000e00,21912,nslookup  192.168.91.36,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80b1-68ce-3d0a-000000000e00,19556,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.37",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80b1-68ce-3e0a-000000000e00,24804,nslookup  192.168.91.37,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80b1-68ce-3f0a-000000000e00,18140,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.38",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80b1-68ce-400a-000000000e00,15588,nslookup  192.168.91.38,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80b1-68ce-410a-000000000e00,24856,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.39",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80b1-68ce-420a-000000000e00,10492,nslookup  192.168.91.39,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80b1-68ce-430a-000000000e00,22196,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.40",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80b1-68ce-440a-000000000e00,21600,nslookup  192.168.91.40,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80b1-68ce-450a-000000000e00,14424,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.41",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80b1-68ce-460a-000000000e00,23132,nslookup  192.168.91.41,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80b1-68ce-470a-000000000e00,13336,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.42",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80b1-68ce-480a-000000000e00,22476,nslookup  192.168.91.42,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80b1-68ce-490a-000000000e00,6556,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.43",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80b1-68ce-4a0a-000000000e00,20800,nslookup  192.168.91.43,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80b1-68ce-4b0a-000000000e00,20748,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.44",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80b1-68ce-4c0a-000000000e00,3172,nslookup  192.168.91.44,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80b1-68ce-4d0a-000000000e00,24264,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.45",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80b1-68ce-4e0a-000000000e00,19704,nslookup  192.168.91.45,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80b1-68ce-4f0a-000000000e00,17300,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.46",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80b1-68ce-500a-000000000e00,18728,nslookup  192.168.91.46,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80b2-68ce-510a-000000000e00,16404,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.47",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80b2-68ce-520a-000000000e00,26064,nslookup  192.168.91.47,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80b2-68ce-530a-000000000e00,15228,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.48",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80b2-68ce-540a-000000000e00,25616,nslookup  192.168.91.48,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80b2-68ce-550a-000000000e00,22168,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.49",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80b2-68ce-560a-000000000e00,21428,nslookup  192.168.91.49,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80b2-68ce-570a-000000000e00,17656,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.50",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80b2-68ce-580a-000000000e00,23800,nslookup  192.168.91.50,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80b2-68ce-590a-000000000e00,8716,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.51",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80b2-68ce-5a0a-000000000e00,23216,nslookup  192.168.91.51,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80b2-68ce-5b0a-000000000e00,5336,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.52",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80b2-68ce-5c0a-000000000e00,26532,nslookup  192.168.91.52,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80b2-68ce-5d0a-000000000e00,18460,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.53",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80b2-68ce-5e0a-000000000e00,9528,nslookup  192.168.91.53,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80b2-68ce-5f0a-000000000e00,24528,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.54",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80b2-68ce-600a-000000000e00,10092,nslookup  192.168.91.54,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80b2-68ce-610a-000000000e00,24724,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.55",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80b2-68ce-620a-000000000e00,16576,nslookup  192.168.91.55,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80b2-68ce-630a-000000000e00,21552,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.56",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80b2-68ce-640a-000000000e00,22684,nslookup  192.168.91.56,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80b2-68ce-650a-000000000e00,21492,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.57",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80b2-68ce-660a-000000000e00,23424,nslookup  192.168.91.57,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80b2-68ce-670a-000000000e00,26488,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.58",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80b2-68ce-680a-000000000e00,23096,nslookup  192.168.91.58,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80b2-68ce-690a-000000000e00,21300,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.59",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80b2-68ce-6a0a-000000000e00,25888,nslookup  192.168.91.59,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80b2-68ce-6b0a-000000000e00,14348,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.60",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80b2-68ce-6c0a-000000000e00,18720,nslookup  192.168.91.60,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80b2-68ce-6d0a-000000000e00,25892,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.61",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80b2-68ce-6e0a-000000000e00,6756,nslookup  192.168.91.61,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80b2-68ce-6f0a-000000000e00,23472,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.62",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80b2-68ce-700a-000000000e00,20692,nslookup  192.168.91.62,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80b2-68ce-710a-000000000e00,16504,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.63",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80b2-68ce-720a-000000000e00,7140,nslookup  192.168.91.63,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80b3-68ce-730a-000000000e00,25980,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.64",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80b3-68ce-740a-000000000e00,18912,nslookup  192.168.91.64,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80b3-68ce-750a-000000000e00,11692,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.65",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80b3-68ce-760a-000000000e00,24092,nslookup  192.168.91.65,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80b3-68ce-770a-000000000e00,25548,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.66",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80b3-68ce-780a-000000000e00,25368,nslookup  192.168.91.66,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80b3-68ce-790a-000000000e00,21704,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.67",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80b3-68ce-7a0a-000000000e00,25740,nslookup  192.168.91.67,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80b4-68ce-7b0a-000000000e00,24048,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.68",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80b4-68ce-7c0a-000000000e00,22904,nslookup  192.168.91.68,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80b4-68ce-7d0a-000000000e00,22936,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.69",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80b4-68ce-7e0a-000000000e00,19832,nslookup  192.168.91.69,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
08846768-80b5-68ce-7f0a-000000000e00,18516,"""C:\Windows\system32\cmd.exe"" /c nslookup 192.168.91.70",DESKTOP-2I19OQ1\test,cmd.exe,C:\Windows\System32\cmd.exe
08846768-80b5-68ce-800a-000000000e00,18688,nslookup  192.168.91.70,DESKTOP-2I19OQ1\test,nslookup.exe,C:\Windows\System32\nslookup.exe
